10.175,166,Optique avant gauche,0.5098,5.08,209.86,265.02,416.73
10.208,3,Aile avant gauche,0.8815,15.90,255.99,477.26,819.54
10.208,82,Enjoliveur,0.7406,222.77,779.86,470.90,847.93
10.208,187,Pneu,0.5383,166.26,705.43,479.50,847.94
10.242,3,Aile avant gauche,0.8896,22.59,261.16,478.21,810.37
10.242,82,Enjoliveur,0.6807,231.50,781.87,472.60,847.92
10.275,3,Aile avant gauche,0.8145,28.41,266.90,478.13,828.35
10.275,82,Enjoliveur,0.7075,243.61,782.74,473.47,847.94
10.309,82,Enjoliveur,0.6709,259.46,784.83,479.04,847.90
10.309,3,Aile avant gauche,0.6565,36.95,221.07,477.24,805.18
10.309,173,Pare-choc avant,0.4246,33.28,172.44,470.58,791.04
10.342,3,Aile avant gauche,0.5963,41.56,264.07,477.34,815.11
10.342,82,Enjoliveur,0.5163,270.71,785.95,480.00,847.91
10.342,173,Pare-choc avant,0.4195,44.39,177.37,470.93,780.14
10.375,82,Enjoliveur,0.5234,284.70,789.62,480.00,848.00
10.375,173,Pare-choc avant,0.5178,62.23,165.63,475.73,811.05
10.375,166,Optique avant gauche,0.5019,28.01,181.39,366.74,438.85
10.375,3,Aile avant gauche,0.3153,54.82,274.17,477.73,816.93
10.409,173,Pare-choc avant,0.6399,69.82,164.14,475.61,762.51
10.409,166,Optique avant gauche,0.4842,43.31,178.73,389.88,445.45
10.409,82,Enjoliveur,0.3826,298.87,792.97,478.03,848.00
10.442,59,Clignotant c�t�,0.5368,123.55,294.79,269.78,354.97
10.442,82,Enjoliveur,0.5298,313.77,767.89,480.00,848.00
10.442,173,Pare-choc avant,0.5217,55.21,162.07,476.28,757.47
10.475,173,Pare-choc avant,0.4864,78.88,157.83,476.50,735.16
10.475,82,Enjoliveur,0.4696,320.15,767.33,479.82,848.00
10.475,59,Clignotant c�t�,0.3227,140.97,292.60,298.18,365.61
10.475,59,Clignotant c�t�,0.3053,130.38,292.94,305.96,385.68
10.509,173,Pare-choc avant,0.5648,84.63,251.86,475.43,749.18
10.509,82,Enjoliveur,0.3943,326.58,780.13,480.00,848.00
10.542,173,Pare-choc avant,0.5982,94.06,156.53,475.65,752.42
10.542,82,Enjoliveur,0.3672,331.98,784.78,480.00,848.00
10.575,173,Pare-choc avant,0.5257,109.68,167.68,475.31,752.94
10.609,173,Pare-choc avant,0.3153,102.92,206.00,477.46,756.00
10.642,173,Pare-choc avant,0.4948,129.42,224.82,477.55,758.60
10.675,173,Pare-choc avant,0.3935,134.96,218.64,477.85,763.97
10.809,3,Aile avant gauche,0.4276,150.58,0.00,478.62,502.02
11.243,166,Optique avant gauche,0.5736,71.52,175.60,415.72,440.69
11.276,166,Optique avant gauche,0.5960,75.50,186.15,407.81,444.83
11.476,3,Aile avant gauche,0.3027,52.06,0.01,479.97,468.03
11.510,3,Aile avant gauche,0.3278,46.24,0.04,479.80,461.82
11.510,154,Moulure de pare-choc avant gauche,0.3038,95.32,207.98,427.00,451.17
11.543,3,Aile avant gauche,0.3396,24.26,0.00,479.80,456.27
11.576,153,Moulure de pare-choc avant droit,0.4331,84.01,210.89,406.18,456.30
11.576,3,Aile avant gauche,0.3082,10.01,0.12,479.41,466.27
11.610,153,Moulure de pare-choc avant droit,0.3742,66.62,212.73,413.34,448.82
11.610,3,Aile avant gauche,0.3080,0.12,0.32,479.04,433.03
11.643,3,Aile avant gauche,0.3436,0.00,0.36,479.65,420.65
11.676,3,Aile avant gauche,0.3858,0.00,0.42,479.87,398.58
11.676,173,Pare-choc avant,0.3587,0.40,272.68,480.00,541.25
11.710,173,Pare-choc avant,0.4678,0.00,249.29,480.00,540.39
11.710,3,Aile avant gauche,0.3082,0.00,0.42,480.00,422.88
11.743,173,Pare-choc avant,0.4551,0.20,266.93,480.00,552.13
11.743,3,Aile avant gauche,0.3165,0.00,0.41,480.00,423.59
11.776,173,Pare-choc avant,0.4310,0.33,263.21,480.00,547.68
11.810,166,Optique avant gauche,0.5305,80.02,181.56,426.61,415.63
11.810,173,Pare-choc avant,0.4013,1.41,263.51,477.64,598.80
11.843,166,Optique avant gauche,0.6923,88.97,181.59,422.25,415.96
11.843,3,Aile avant gauche,0.3121,0.00,0.11,479.49,418.46
11.843,173,Pare-choc avant,0.3099,1.81,275.53,475.06,570.18
11.876,166,Optique avant gauche,0.5717,94.52,184.31,426.03,414.86
11.876,3,Aile avant gauche,0.3029,0.00,0.00,479.52,418.30
11.910,166,Optique avant gauche,0.5428,100.99,184.89,426.17,412.05
11.910,3,Aile avant gauche,0.3110,0.02,0.00,480.00,415.87
11.943,166,Optique avant gauche,0.6508,109.38,193.20,427.17,410.70
11.943,3,Aile avant gauche,0.3146,0.53,0.00,479.50,417.72
11.977,166,Optique avant gauche,0.5464,117.61,182.45,444.82,405.84
11.977,173,Pare-choc avant,0.4949,0.00,243.84,472.91,654.42
12.010,166,Optique avant gauche,0.6418,117.04,171.76,423.68,409.97
12.010,173,Pare-choc avant,0.4045,2.45,214.82,476.49,654.32
12.043,166,Optique avant gauche,0.6618,119.79,171.28,421.24,407.34
12.043,3,Aile avant gauche,0.3906,0.00,0.10,479.14,402.16
12.043,173,Pare-choc avant,0.3767,1.31,213.18,474.67,650.47
12.077,166,Optique avant gauche,0.8132,122.80,168.43,428.22,403.84
12.077,3,Aile avant gauche,0.3933,0.00,0.00,478.80,404.22
12.110,166,Optique avant gauche,0.7249,119.83,165.83,456.09,399.20
12.110,3,Aile avant gauche,0.3344,0.00,0.00,478.12,403.15
12.143,166,Optique avant gauche,0.6532,117.81,164.32,467.20,392.29
12.143,173,Pare-choc avant,0.4552,0.00,162.94,465.29,642.41
12.143,3,Aile avant gauche,0.3536,0.00,0.00,478.01,397.64
12.177,173,Pare-choc avant,0.5839,0.00,163.98,455.74,639.50
12.177,166,Optique avant gauche,0.5389,119.51,145.20,458.30,392.04
12.177,3,Aile avant gauche,0.3871,0.00,0.00,478.13,389.52
12.210,173,Pare-choc avant,0.5230,0.00,202.14,438.39,634.89
12.210,3,Aile avant gauche,0.4579,0.00,0.00,475.93,381.29
12.210,166,Optique avant gauche,0.4149,114.29,129.13,461.64,390.73
12.243,173,Pare-choc avant,0.5502,0.00,163.26,435.38,639.17
12.243,166,Optique avant gauche,0.4613,106.87,160.37,445.33,389.91
12.243,3,Aile avant gauche,0.3449,0.00,0.00,476.56,380.19
12.277,173,Pare-choc avant,0.5504,0.00,159.80,390.62,661.33
12.277,3,Aile avant gauche,0.4873,0.00,0.00,469.90,391.74
12.310,3,Aile avant gauche,0.5779,0.00,2.18,462.77,433.47
12.310,173,Pare-choc avant,0.5460,0.00,175.05,370.21,679.81
12.344,173,Pare-choc avant,0.5164,0.00,305.05,372.23,673.13
12.344,165,Optique avant droit,0.3506,74.31,204.49,376.79,422.15
12.377,173,Pare-choc avant,0.5501,0.00,268.58,360.34,662.39
12.377,165,Optique avant droit,0.4551,70.30,204.28,365.84,417.66
12.410,173,Pare-choc avant,0.6111,0.00,289.13,350.44,650.96
12.410,165,Optique avant droit,0.5295,69.96,204.44,354.44,415.10
12.444,173,Pare-choc avant,0.6381,0.00,296.35,333.65,650.17
12.444,165,Optique avant droit,0.4170,67.32,209.54,344.52,418.94
12.444,3,Aile avant gauche,0.3335,1.13,63.13,404.63,312.70
12.477,173,Pare-choc avant,0.6145,0.00,293.54,323.15,653.38
12.477,165,Optique avant droit,0.5463,59.71,218.97,330.47,425.59
12.510,173,Pare-choc avant,0.6198,0.00,366.74,324.12,661.65
12.510,165,Optique avant droit,0.5112,52.63,230.09,320.25,434.55
12.544,173,Pare-choc avant,0.6656,0.00,372.72,311.31,667.88
12.544,165,Optique avant droit,0.6033,50.68,244.16,306.29,440.07
12.544,71,Coque r�troviseur gauche,0.5963,413.49,83.51,480.00,167.60
12.577,71,Coque r�troviseur gauche,0.8345,399.90,97.68,480.00,169.04
12.577,173,Pare-choc avant,0.6844,0.00,384.62,299.89,677.42
12.577,165,Optique avant droit,0.6082,45.64,260.74,298.36,450.48
12.577,3,Aile avant gauche,0.4377,0.97,120.02,347.06,344.46
12.610,71,Coque r�troviseur gauche,0.7694,383.36,110.23,471.85,184.06
12.610,88,Fl�chettes,0.6896,311.85,0.18,353.74,20.30
12.610,173,Pare-choc avant,0.6865,0.00,389.03,296.13,682.47
12.610,165,Optique avant droit,0.5520,41.59,266.73,288.93,460.43
12.644,173,Pare-choc avant,0.7304,0.00,397.05,285.69,690.16
12.644,165,Optique avant droit,0.5872,36.00,282.36,279.43,467.75
12.644,71,Coque r�troviseur gauche,0.5713,379.13,124.10,456.30,194.49
12.644,3,Aile avant gauche,0.3917,0.00,154.66,334.80,364.47
12.677,173,Pare-choc avant,0.7201,0.00,411.39,280.76,697.79
12.677,165,Optique avant droit,0.6730,31.91,292.77,272.59,478.56
12.677,71,Coque r�troviseur gauche,0.4140,364.47,136.39,446.28,206.98
12.677,3,Aile avant gauche,0.3544,0.00,166.65,326.74,374.72
12.711,165,Optique avant droit,0.7552,30.24,305.11,267.68,484.86
12.711,173,Pare-choc avant,0.6799,0.00,425.24,277.04,708.09
12.711,71,Coque r�troviseur gauche,0.6612,356.65,149.64,437.70,218.46
12.711,3,Aile avant gauche,0.4856,0.00,177.78,310.34,383.29
12.744,165,Optique avant droit,0.7157,26.84,312.18,260.64,496.13
12.744,71,Coque r�troviseur gauche,0.6677,350.11,163.13,428.88,231.78
12.744,173,Pare-choc avant,0.6560,0.00,431.91,270.25,715.22
12.744,3,Aile avant gauche,0.4110,0.00,197.80,303.83,396.45
12.777,165,Optique avant droit,0.7082,21.12,320.19,256.22,502.10
12.777,173,Pare-choc avant,0.6871,0.00,436.14,266.28,721.35
12.777,71,Coque r�troviseur gauche,0.6104,335.50,173.61,421.42,245.26
12.777,3,Aile avant gauche,0.4341,0.00,203.45,297.40,407.03
12.777,71,Coque r�troviseur gauche,0.3507,25.21,31.01,322.32,240.33
12.811,173,Pare-choc avant,0.7066,0.00,443.97,261.76,729.24
12.811,71,Coque r�troviseur gauche,0.6819,335.46,181.42,415.22,253.63
12.811,165,Optique avant droit,0.6708,19.52,331.14,249.30,509.87
12.811,71,Coque r�troviseur gauche,0.4993,27.27,46.81,312.39,248.05
12.811,3,Aile avant gauche,0.4276,0.00,218.35,291.40,412.75
12.844,173,Pare-choc avant,0.7125,0.00,455.13,261.09,736.75
12.844,165,Optique avant droit,0.6900,13.89,335.71,244.87,517.17
12.844,71,Coque r�troviseur gauche,0.5573,22.74,57.70,306.11,257.62
12.844,3,Aile avant gauche,0.4915,0.00,226.39,284.01,419.33
12.877,165,Optique avant droit,0.7432,9.30,343.75,238.48,522.14
12.877,173,Pare-choc avant,0.7387,0.00,461.52,250.95,742.62
12.877,71,Coque r�troviseur gauche,0.7000,321.23,198.68,401.13,265.65
12.877,3,Aile avant gauche,0.5366,0.00,231.46,275.84,425.48
12.877,71,Coque r�troviseur gauche,0.5164,22.20,69.47,299.60,266.21
12.911,71,Coque r�troviseur gauche,0.7480,315.66,207.00,394.00,273.20
12.911,165,Optique avant droit,0.7228,7.02,350.05,233.12,528.32
12.911,173,Pare-choc avant,0.7099,0.00,471.77,244.78,750.02
12.911,71,Coque r�troviseur gauche,0.4800,18.47,78.46,292.83,272.36
12.911,3,Aile avant gauche,0.3644,0.00,242.63,269.56,434.14
12.944,71,Coque r�troviseur gauche,0.8501,302.89,211.53,387.03,279.05
12.944,173,Pare-choc avant,0.6944,0.00,468.08,236.93,752.94
12.944,165,Optique avant droit,0.6322,4.27,354.34,226.80,533.75
12.944,71,Coque r�troviseur gauche,0.5327,19.04,85.97,284.14,276.47
12.944,3,Aile avant gauche,0.3150,0.00,245.61,261.52,438.22
12.977,71,Coque r�troviseur gauche,0.8136,292.73,216.42,385.00,284.99
12.977,173,Pare-choc avant,0.6829,0.00,459.02,231.42,756.26
12.977,71,Coque r�troviseur gauche,0.6395,26.14,103.42,274.21,280.23
12.977,165,Optique avant droit,0.5154,0.00,356.74,220.61,538.22
12.977,3,Aile avant gauche,0.3754,0.00,251.55,255.38,441.40
13.011,71,Coque r�troviseur gauche,0.8271,291.33,218.84,377.35,287.35
13.011,71,Coque r�troviseur gauche,0.7087,12.93,104.03,269.49,280.86
13.011,173,Pare-choc avant,0.6578,0.00,466.30,229.60,753.40
13.011,165,Optique avant droit,0.5247,0.00,358.70,216.39,541.10
13.011,3,Aile avant gauche,0.4332,0.70,256.42,251.20,444.37
13.044,71,Coque r�troviseur gauche,0.7517,288.12,219.88,374.00,286.86
13.044,71,Coque r�troviseur gauche,0.6973,14.86,105.62,266.04,286.00
13.044,173,Pare-choc avant,0.6739,0.00,470.47,228.03,753.60
13.044,165,Optique avant droit,0.5098,0.00,359.77,212.69,541.81
13.044,3,Aile avant gauche,0.3579,0.00,259.09,245.47,447.23
13.077,71,Coque r�troviseur gauche,0.7166,283.83,223.03,366.24,289.07
13.077,71,Coque r�troviseur gauche,0.6978,16.19,110.94,259.98,287.05
13.077,173,Pare-choc avant,0.6766,0.00,471.48,221.91,756.76
13.077,165,Optique avant droit,0.4568,0.00,361.05,208.03,544.43
13.111,173,Pare-choc avant,0.6841,0.00,472.54,213.50,759.70
13.111,71,Coque r�troviseur gauche,0.6061,278.61,227.61,362.67,293.42
13.111,71,Coque r�troviseur gauche,0.6005,12.97,112.03,256.84,289.51
13.111,196,Porte avant droite,0.4431,419.37,257.95,477.94,445.05
13.111,165,Optique avant droit,0.3928,0.00,361.95,202.90,545.71
13.144,71,Coque r�troviseur gauche,0.7847,274.02,229.60,363.28,296.53
13.144,173,Pare-choc avant,0.6765,0.00,471.65,210.60,760.02
13.144,71,Coque r�troviseur gauche,0.6412,9.97,113.46,254.57,291.04
13.144,165,Optique avant droit,0.4208,0.00,364.46,200.54,547.27
13.144,196,Porte avant droite,0.3498,413.03,262.03,477.75,445.47
13.178,71,Coque r�troviseur gauche,0.7369,9.77,115.49,252.08,293.28
13.178,173,Pare-choc avant,0.6274,0.00,470.87,208.93,763.95
13.178,71,Coque r�troviseur gauche,0.5597,275.76,230.55,357.39,296.43
13.178,165,Optique avant droit,0.4538,0.00,371.08,197.91,548.66
13.211,71,Coque r�troviseur gauche,0.6972,9.26,117.10,250.49,295.58
13.211,71,Coque r�troviseur gauche,0.6583,274.89,232.22,355.73,295.98
13.211,173,Pare-choc avant,0.6241,0.00,470.71,209.71,766.13
13.211,165,Optique avant droit,0.4794,0.00,372.41,196.93,549.28
13.244,71,Coque r�troviseur gauche,0.6903,9.86,118.05,249.97,296.52
13.244,71,Coque r�troviseur gauche,0.6486,272.04,232.31,355.93,296.76
13.244,173,Pare-choc avant,0.6119,0.00,470.39,209.64,764.53
13.244,165,Optique avant droit,0.4887,0.00,372.17,196.87,549.38
13.278,71,Coque r�troviseur gauche,0.7440,7.98,117.30,250.81,297.19
13.278,71,Coque r�troviseur gauche,0.6032,272.68,232.76,356.08,296.82
13.278,173,Pare-choc avant,0.5957,0.00,471.88,210.22,764.90
13.278,165,Optique avant droit,0.4608,0.00,372.46,197.30,548.83
13.311,173,Pare-choc avant,0.6601,0.00,474.56,210.55,760.83
13.311,71,Coque r�troviseur gauche,0.6456,7.30,117.97,251.48,296.37
13.311,71,Coque r�troviseur gauche,0.6369,274.11,233.07,356.46,296.92
13.311,165,Optique avant droit,0.4540,0.00,372.05,197.77,549.69
13.344,173,Pare-choc avant,0.7198,0.00,477.36,210.98,758.87
13.344,71,Coque r�troviseur gauche,0.6950,6.50,117.43,253.74,296.10
13.344,196,Porte avant droite,0.4572,411.03,265.87,477.42,445.91
13.344,165,Optique avant droit,0.4412,0.00,369.97,199.19,549.24
13.344,71,Coque r�troviseur gauche,0.3901,277.13,231.04,358.20,298.93
13.378,173,Pare-choc avant,0.7215,0.00,473.91,216.09,758.54
13.378,71,Coque r�troviseur gauche,0.6944,11.02,113.86,256.34,294.46
13.378,71,Coque r�troviseur gauche,0.5444,277.27,230.18,362.68,298.59
13.378,196,Porte avant droite,0.4719,415.88,264.16,477.65,445.83
13.378,165,Optique avant droit,0.4698,0.00,369.11,201.96,547.40
13.411,71,Coque r�troviseur gauche,0.8119,11.84,113.00,260.03,290.74
13.411,173,Pare-choc avant,0.7094,0.00,475.53,225.61,759.33
13.411,71,Coque r�troviseur gauche,0.6219,279.89,229.88,363.05,300.08
13.411,165,Optique avant droit,0.4534,0.00,365.43,206.02,547.20
13.411,196,Porte avant droite,0.3159,417.98,262.97,477.87,446.27
13.444,71,Coque r�troviseur gauche,0.7792,12.99,112.60,262.68,288.58
13.444,173,Pare-choc avant,0.7040,0.00,474.23,230.74,755.94
13.444,71,Coque r�troviseur gauche,0.6637,286.24,226.82,366.43,291.51
13.444,165,Optique avant droit,0.5190,0.00,363.17,211.14,543.24
13.478,71,Coque r�troviseur gauche,0.7106,13.12,111.41,266.04,286.05
13.478,71,Coque r�troviseur gauche,0.7022,293.79,223.42,372.07,287.95
13.478,173,Pare-choc avant,0.6803,0.00,477.69,233.68,756.81
13.478,165,Optique avant droit,0.4338,0.00,360.76,216.54,541.24
13.511,71,Coque r�troviseur gauche,0.7795,294.01,220.33,377.71,285.57
13.511,71,Coque r�troviseur gauche,0.7760,22.61,104.17,273.50,285.55
13.511,173,Pare-choc avant,0.6906,0.00,471.15,234.32,757.16
13.511,165,Optique avant droit,0.5601,0.00,359.34,220.16,536.91
13.511,3,Aile avant gauche,0.3273,0.30,255.13,254.16,444.42
13.545,173,Pare-choc avant,0.7041,0.00,473.79,239.97,754.77
13.545,71,Coque r�troviseur gauche,0.6995,21.39,101.46,276.38,278.55
13.545,71,Coque r�troviseur gauche,0.6811,296.88,218.23,384.26,286.79
13.545,165,Optique avant droit,0.6111,5.73,356.69,224.53,533.55
13.545,3,Aile avant gauche,0.3696,0.00,250.28,260.25,438.07
13.578,71,Coque r�troviseur gauche,0.7215,306.92,214.77,388.69,279.32
13.578,173,Pare-choc avant,0.6936,0.00,473.82,248.16,751.83
13.578,165,Optique avant droit,0.6694,8.73,354.73,230.61,528.70
13.578,71,Coque r�troviseur gauche,0.6633,23.03,94.70,285.07,276.70
13.578,3,Aile avant gauche,0.3255,0.00,245.65,266.07,434.65
13.611,173,Pare-choc avant,0.7286,0.00,463.69,254.50,745.44
13.611,165,Optique avant droit,0.7166,12.45,350.60,238.10,522.37
13.611,71,Coque r�troviseur gauche,0.5592,321.87,210.11,396.00,271.13
13.611,71,Coque r�troviseur gauche,0.5533,24.69,90.42,291.36,270.24
13.611,3,Aile avant gauche,0.3368,0.00,244.62,278.85,430.50
13.645,173,Pare-choc avant,0.7340,0.00,458.05,260.71,735.48
13.645,165,Optique avant droit,0.7231,20.30,344.12,244.60,518.63
13.645,71,Coque r�troviseur gauche,0.4904,332.52,204.82,402.83,269.30
13.645,3,Aile avant gauche,0.3730,0.00,239.02,280.01,423.23
13.678,173,Pare-choc avant,0.7405,0.00,458.21,266.64,732.53
13.678,165,Optique avant droit,0.7073,27.74,341.29,250.81,513.45
13.678,71,Coque r�troviseur gauche,0.6625,335.45,198.20,412.27,265.54
13.678,3,Aile avant gauche,0.4090,0.00,231.35,290.22,417.05
13.678,71,Coque r�troviseur gauche,0.3983,31.96,77.04,308.34,263.27
13.711,173,Pare-choc avant,0.7884,0.00,451.60,270.72,728.66
13.711,165,Optique avant droit,0.7229,33.50,335.16,259.08,508.62
13.711,71,Coque r�troviseur gauche,0.6666,334.64,193.89,421.45,261.42
13.711,3,Aile avant gauche,0.3423,0.00,227.42,299.80,415.75
13.745,173,Pare-choc avant,0.7724,0.00,442.26,282.74,718.82
13.745,165,Optique avant droit,0.7261,44.87,330.35,270.07,501.38
13.745,71,Coque r�troviseur gauche,0.4468,353.97,186.77,433.99,251.75
13.745,3,Aile avant gauche,0.3989,0.00,218.77,312.27,409.19
13.778,173,Pare-choc avant,0.7241,0.00,435.93,295.03,709.66
13.778,165,Optique avant droit,0.7096,54.98,326.72,282.22,495.89
13.811,173,Pare-choc avant,0.7246,0.00,434.63,307.65,704.05
13.811,165,Optique avant droit,0.7129,68.41,318.51,295.58,489.30
13.811,71,Coque r�troviseur gauche,0.4065,379.91,172.84,463.32,239.73
13.811,3,Aile avant gauche,0.3382,1.40,201.79,343.00,395.22
13.845,173,Pare-choc avant,0.7529,0.00,424.47,319.80,699.55
13.845,165,Optique avant droit,0.7256,78.58,313.05,308.93,482.39
13.845,71,Coque r�troviseur gauche,0.6155,397.28,166.42,476.87,234.56
13.878,173,Pare-choc avant,0.7617,0.00,421.75,332.33,696.52
13.878,165,Optique avant droit,0.7051,90.28,311.85,321.56,480.81
13.878,71,Coque r�troviseur gauche,0.4714,418.33,162.31,480.00,231.38
13.911,173,Pare-choc avant,0.7985,0.00,418.90,345.41,695.45
13.911,165,Optique avant droit,0.7008,101.49,307.73,336.91,478.68
13.945,173,Pare-choc avant,0.7755,0.00,415.26,361.02,690.72
13.945,165,Optique avant droit,0.7683,114.02,300.50,348.12,476.34
13.945,196,Porte avant droite,0.5165,428.49,68.33,477.85,357.08
13.978,173,Pare-choc avant,0.7431,0.00,409.38,368.33,691.56
13.978,165,Optique avant droit,0.6848,124.34,296.60,361.93,474.41
14.012,173,Pare-choc avant,0.7185,0.00,407.80,386.54,687.67
14.012,165,Optique avant droit,0.6268,135.04,292.45,376.28,469.76
14.045,173,Pare-choc avant,0.7641,0.00,402.66,393.22,684.89
14.045,165,Optique avant droit,0.4571,144.77,288.31,387.12,467.23
14.045,42,Calandre,0.3146,0.00,346.57,170.33,472.98
14.078,173,Pare-choc avant,0.7913,0.00,391.25,402.39,683.73
14.078,165,Optique avant droit,0.6126,151.64,281.42,399.48,463.72
14.078,186,Plaque d'immatriculation avant,0.4013,0.49,518.58,34.16,580.09
14.112,173,Pare-choc avant,0.7945,0.00,392.99,408.99,678.11
14.112,165,Optique avant droit,0.5721,156.97,274.13,408.31,460.65
14.112,186,Plaque d'immatriculation avant,0.5171,0.00,508.75,39.43,575.29
14.145,173,Pare-choc avant,0.8060,0.00,388.65,423.07,675.75
14.145,186,Plaque d'immatriculation avant,0.6539,0.00,496.48,46.83,571.55
14.145,165,Optique avant droit,0.4806,160.45,270.86,416.35,457.40
14.145,42,Calandre,0.3687,0.00,326.61,178.74,463.27
14.178,173,Pare-choc avant,0.7732,0.00,384.79,432.00,669.24
14.178,186,Plaque d'immatriculation avant,0.6422,0.00,491.18,49.48,564.49
14.178,165,Optique avant droit,0.5453,169.60,269.20,425.37,452.75
14.178,42,Calandre,0.3446,0.22,314.61,186.82,460.02
14.212,173,Pare-choc avant,0.7355,0.00,350.21,429.23,666.08
14.212,186,Plaque d'immatriculation avant,0.7216,0.00,483.30,51.52,560.92
14.212,165,Optique avant droit,0.6055,172.83,265.13,430.61,445.22
14.245,173,Pare-choc avant,0.7368,0.00,335.95,433.02,663.73
14.245,186,Plaque d'immatriculation avant,0.7255,0.00,475.50,51.53,554.43
14.245,165,Optique avant droit,0.5903,175.72,258.56,435.42,438.41
14.245,42,Calandre,0.3177,0.75,299.88,192.77,445.58
14.278,186,Plaque d'immatriculation avant,0.7240,0.00,472.25,53.18,546.63
14.278,173,Pare-choc avant,0.7189,0.00,345.57,442.99,661.20
14.278,165,Optique avant droit,0.5419,175.54,243.91,442.33,436.03
14.278,42,Calandre,0.3643,4.41,285.92,204.10,429.33
14.312,173,Pare-choc avant,0.7149,0.00,340.18,448.71,659.16
14.312,186,Plaque d'immatriculation avant,0.7080,0.00,463.58,52.40,543.47
14.312,173,Pare-choc avant,0.5871,0.00,203.39,444.70,659.42
14.312,165,Optique avant droit,0.5195,175.96,240.81,446.26,432.38
14.345,173,Pare-choc avant,0.7088,0.00,339.84,455.88,650.97
14.345,186,Plaque d'immatriculation avant,0.6957,0.00,458.50,51.37,535.26
14.345,165,Optique avant droit,0.5218,177.02,237.79,449.41,425.87
14.379,186,Plaque d'immatriculation avant,0.6839,0.00,453.13,50.56,527.71
14.379,173,Pare-choc avant,0.6765,0.00,241.27,451.45,642.55
14.379,165,Optique avant droit,0.4118,175.26,219.11,450.87,418.68
14.379,42,Calandre,0.3452,3.46,259.43,203.80,415.36
14.412,173,Pare-choc avant,0.6841,0.00,290.57,451.36,638.47
14.412,186,Plaque d'immatriculation avant,0.6472,0.00,443.81,49.94,521.50
14.412,165,Optique avant droit,0.3486,174.18,210.18,453.55,411.87
14.412,166,Optique avant gauche,0.3241,175.19,205.66,455.79,416.04
14.445,173,Pare-choc avant,0.7047,0.00,275.90,449.01,634.57
14.445,186,Plaque d'immatriculation avant,0.6924,0.00,440.60,47.61,516.10
14.445,42,Calandre,0.3707,0.98,249.25,197.02,405.93
14.445,165,Optique avant droit,0.3544,175.34,206.37,456.32,404.89
14.479,173,Pare-choc avant,0.6734,0.00,231.69,450.01,629.14
14.479,186,Plaque d'immatriculation avant,0.6105,0.00,432.85,44.82,509.73
14.479,42,Calandre,0.3392,0.72,241.74,198.26,399.68
14.512,173,Pare-choc avant,0.6178,0.00,175.61,446.24,625.59
14.512,186,Plaque d'immatriculation avant,0.5417,0.00,430.87,39.33,503.14
14.512,173,Pare-choc avant,0.4176,0.00,299.69,459.27,620.45
14.512,165,Optique avant droit,0.3649,167.49,191.73,456.66,393.49
14.545,173,Pare-choc avant,0.6673,0.00,219.98,453.09,620.07
14.545,186,Plaque d'immatriculation avant,0.3746,0.87,433.31,34.04,496.79
14.579,173,Pare-choc avant,0.6889,0.00,215.13,448.36,617.09
14.579,42,Calandre,0.3058,1.07,220.90,184.07,381.15
14.612,173,Pare-choc avant,0.6671,0.00,162.17,442.64,611.05
14.612,165,Optique avant droit,0.3510,153.88,160.12,451.94,376.54
14.645,173,Pare-choc avant,0.6856,0.00,162.86,438.44,603.24
14.679,173,Pare-choc avant,0.6867,0.00,139.75,438.61,603.46
14.712,173,Pare-choc avant,0.6775,0.00,147.66,427.30,604.00
14.746,173,Pare-choc avant,0.6525,0.00,139.10,426.13,606.14
14.779,173,Pare-choc avant,0.6837,0.00,124.59,422.81,604.58
14.812,173,Pare-choc avant,0.7103,0.00,112.60,425.75,602.68
14.846,173,Pare-choc avant,0.7099,0.00,110.75,419.52,602.92
14.846,166,Optique avant gauche,0.3133,100.59,122.19,425.91,343.56
14.879,173,Pare-choc avant,0.7295,0.00,91.05,414.86,601.51
14.879,3,Aile avant gauche,0.3249,0.29,0.00,474.19,350.84
14.912,173,Pare-choc avant,0.7245,0.00,91.81,411.66,602.18
14.912,3,Aile avant gauche,0.3720,2.15,0.00,470.66,329.32
14.946,173,Pare-choc avant,0.6943,0.00,87.84,413.93,600.41
14.946,166,Optique avant gauche,0.3320,70.81,129.52,412.93,339.29
14.979,173,Pare-choc avant,0.6335,0.00,86.26,411.09,599.74
14.979,166,Optique avant gauche,0.4262,62.75,141.22,410.43,339.87
15.012,173,Pare-choc avant,0.5686,0.00,92.09,407.74,603.44
15.012,166,Optique avant gauche,0.4256,52.20,113.13,353.40,334.68
15.012,173,Pare-choc avant,0.3209,0.00,260.04,413.77,599.92
15.046,173,Pare-choc avant,0.5632,0.00,92.18,410.47,603.46
15.046,166,Optique avant gauche,0.5393,43.26,125.96,315.72,327.97
15.046,173,Pare-choc avant,0.3523,0.00,256.11,414.18,599.83
15.079,166,Optique avant gauche,0.6893,32.78,142.10,293.78,321.26
15.079,173,Pare-choc avant,0.5520,0.00,91.62,410.76,604.73
15.112,166,Optique avant gauche,0.8250,22.68,124.91,295.51,317.79
15.112,166,Optique avant gauche,0.6856,23.47,72.34,388.31,325.16
15.112,173,Pare-choc avant,0.6181,0.00,106.12,407.86,606.32
15.146,166,Optique avant gauche,0.7343,14.89,117.36,348.30,323.06
15.146,173,Pare-choc avant,0.6964,0.00,170.84,403.76,605.74
15.146,2,Aile avant droite,0.3332,5.64,10.33,398.32,302.79
